Date,Open,High,Low,Close,Volume,Adj Close
2020-07-13,0,0,0,525.5,0,0
2020-07-14,0,0,0,524.8800048828125,0,0
2020-07-15,0,0,0,523.260009765625,0,0
2020-07-16,0,0,0,527.3900146484375,0,0
2020-07-17,0,0,0,492.989990234375,0,0
2020-07-20,0,0,0,502.4100036621094,0,0
2020-07-21,0,0,0,490.1000061035156,0,0
2020-07-22,0,0,0,489.82000732421875,0,0
2020-07-23,0,0,0,477.5799865722656,0,0
2020-07-24,0,0,0,480.45001220703125,0,0
2020-07-27,0,0,0,495.6499938964844,0,0
2020-07-28,0,0,0,488.510009765625,0,0
2020-07-29,0,0,0,484.4800109863281,0,0
2020-07-30,0,0,0,485.79998779296875,0,0
2020-07-31,0,0,0,488.8800048828125,0,0
2020-08-03,0,0,0,498.6199951171875,0,0
2020-08-04,0,0,0,509.6400146484375,0,0
2020-08-05,0,0,0,502.1099853515625,0,0
2020-08-06,0,0,0,509.0799865722656,0,0
2020-08-07,0,0,0,494.7300109863281,0,0
2020-08-10,0,0,0,483.3800048828125,0,0
2020-08-11,0,0,0,466.92999267578125,0,0
2020-08-12,0,0,0,475.4700012207031,0,0
2020-08-13,0,0,0,481.3299865722656,0,0
2020-08-14,0,0,0,482.67999267578125,0,0
2020-08-17,0,0,0,482.3500061035156,0,0
2020-08-18,0,0,0,491.8699951171875,0,0
2020-08-19,0,0,0,484.5299987792969,0,0
2020-08-20,0,0,0,497.8999938964844,0,0
2020-08-21,0,0,0,492.30999755859375,0,0
2020-08-24,0,0,0,488.80999755859375,0,0
2020-08-25,0,0,0,490.5799865722656,0,0
2020-08-26,0,0,0,547.530029296875,0,0
2020-08-27,0,0,0,526.27001953125,0,0
2020-08-28,0,0,0,523.8900146484375,0,0
2020-08-31,0,0,0,529.5599975585938,0,0
2020-09-01,0,0,0,556.5499877929688,0,0
2020-09-02,0,0,0,552.8400268554688,0,0
2020-09-03,0,0,0,525.75,0,0
2020-09-04,0,0,0,516.0499877929688,0,0
2020-09-08,0,0,0,507.0199890136719,0,0
2020-09-09,0,0,0,500.19000244140625,0,0
2020-09-10,0,0,0,480.6700134277344,0,0
2020-09-11,0,0,0,482.0299987792969,0,0
2020-09-14,0,0,0,476.260009765625,0,0
2020-09-15,0,0,0,495.989990234375,0,0
2020-09-16,0,0,0,483.8599853515625,0,0
2020-09-17,0,0,0,470.20001220703125,0,0
2020-09-18,0,0,0,469.9599914550781,0,0
2020-09-21,0,0,0,487.3500061035156,0,0
2020-09-22,0,0,0,491.1700134277344,0,0
2020-09-23,0,0,0,470.6099853515625,0,0
2020-09-24,0,0,0,473.0799865722656,0,0
2020-09-25,0,0,0,482.8800048828125,0,0
2020-09-28,0,0,0,490.6499938964844,0,0
2020-09-29,0,0,0,493.4800109863281,0,0
2020-09-30,0,0,0,500.0299987792969,0,0
2020-10-01,0,0,0,527.510009765625,0,0
2020-10-02,0,0,0,503.05999755859375,0,0
2020-10-05,0,0,0,520.6500244140625,0,0
2020-10-06,0,0,0,505.8699951171875,0,0
2020-10-07,0,0,0,534.6599731445312,0,0
2020-10-08,0,0,0,531.7899780273438,0,0
2020-10-09,0,0,0,539.4400024414062,0,0
2020-10-12,0,0,0,539.8099975585938,0,0
2020-10-13,0,0,0,554.0900268554688,0,0
2020-10-14,0,0,0,541.4500122070312,0,0
2020-10-15,0,0,0,541.9400024414062,0,0
2020-10-16,0,0,0,530.7899780273438,0,0
2020-10-19,0,0,0,530.719970703125,0,0
2020-10-20,0,0,0,525.4199829101562,0,0
2020-10-21,0,0,0,489.04998779296875,0,0
2020-10-22,0,0,0,485.2300109863281,0,0
2020-10-23,0,0,0,488.2799987792969,0,0
2020-10-26,0,0,0,488.239990234375,0,0
2020-10-27,0,0,0,488.92999267578125,0,0
2020-10-28,0,0,0,486.239990234375,0,0
2020-10-29,0,0,0,504.2099914550781,0,0
2020-10-30,0,0,0,475.739990234375,0,0
2020-11-02,0,0,0,484.1199951171875,0,0
2020-11-03,0,0,0,487.2200012207031,0,0
2020-11-04,0,0,0,496.95001220703125,0,0
2020-11-05,0,0,0,513.760009765625,0,0
2020-11-06,0,0,0,514.72998046875,0,0
2020-11-09,0,0,0,470.5,0,0
2020-11-10,0,0,0,480.239990234375,0,0
2020-11-11,0,0,0,490.760009765625,0,0
2020-11-12,0,0,0,486.7699890136719,0,0
2020-11-13,0,0,0,482.8399963378906,0,0
2020-11-16,0,0,0,479.1000061035156,0,0
2020-11-17,0,0,0,480.6300048828125,0,0
2020-11-18,0,0,0,481.7900085449219,0,0
2020-11-19,0,0,0,484.6700134277344,0,0
2020-11-20,0,0,0,488.239990234375,0,0
2020-11-23,0,0,0,476.6199951171875,0,0
2020-11-24,0,0,0,482.8800048828125,0,0
2020-11-25,0,0,0,485.0,0,0
2020-11-27,0,0,0,491.3599853515625,0,0
2020-11-30,0,0,0,490.70001220703125,0,0
2020-12-01,0,0,0,504.5799865722656,0,0
2020-12-02,0,0,0,503.3800048828125,0,0
2020-12-03,0,0,0,497.5199890136719,0,0
2020-12-04,0,0,0,498.30999755859375,0,0
2020-12-07,0,0,0,515.780029296875,0,0
2020-12-08,0,0,0,512.6599731445312,0,0
2020-12-09,0,0,0,493.6000061035156,0,0
2020-12-10,0,0,0,501.0899963378906,0,0
2020-12-11,0,0,0,503.2200012207031,0,0
2020-12-14,0,0,0,522.4199829101562,0,0
2020-12-15,0,0,0,519.780029296875,0,0
2020-12-16,0,0,0,524.8300170898438,0,0
2020-12-17,0,0,0,532.9000244140625,0,0
2020-12-18,0,0,0,534.4500122070312,0,0
2020-12-21,0,0,0,528.9099731445312,0,0
2020-12-22,0,0,0,527.3300170898438,0,0
2020-12-23,0,0,0,514.47998046875,0,0
2020-12-24,0,0,0,513.969970703125,0,0
2020-12-28,0,0,0,519.1199951171875,0,0
2020-12-29,0,0,0,530.8699951171875,0,0
2020-12-30,0,0,0,524.5900268554688,0,0
2020-12-31,0,0,0,540.72998046875,0,0
2021-01-04,0,0,0,522.8599853515625,0,0
2021-01-05,0,0,0,520.7999877929688,0,0
2021-01-06,0,0,0,500.489990234375,0,0
2021-01-07,0,0,0,508.8900146484375,0,0
2021-01-08,0,0,0,510.3999938964844,0,0
2021-01-11,0,0,0,499.1000061035156,0,0
2021-01-12,0,0,0,494.25,0,0
2021-01-13,0,0,0,507.7900085449219,0,0
2021-01-14,0,0,0,500.8599853515625,0,0
2021-01-15,0,0,0,497.9800109863281,0,0
2021-01-19,0,0,0,501.7699890136719,0,0
2021-01-20,0,0,0,586.3400268554688,0,0
2021-01-21,0,0,0,579.8400268554688,0,0
2021-01-22,0,0,0,565.1699829101562,0,0
2021-01-25,0,0,0,556.780029296875,0,0
2021-01-26,0,0,0,561.9299926757812,0,0
2021-01-27,0,0,0,523.280029296875,0,0
2021-01-28,0,0,0,538.5999755859375,0,0
2021-01-29,0,0,0,532.3900146484375,0,0
2021-02-01,0,0,0,539.0399780273438,0,0
2021-02-02,0,0,0,548.1599731445312,0,0
2021-02-03,0,0,0,539.4500122070312,0,0
2021-02-04,0,0,0,552.1599731445312,0,0
2021-02-05,0,0,0,550.7899780273438,0,0
2021-02-08,0,0,0,547.9199829101562,0,0
2021-02-09,0,0,0,559.0700073242188,0,0
2021-02-10,0,0,0,563.5900268554688,0,0
2021-02-11,0,0,0,557.5900268554688,0,0
2021-02-12,0,0,0,556.52001953125,0,0
2021-02-16,0,0,0,557.280029296875,0,0
2021-02-17,0,0,0,551.3400268554688,0,0
2021-02-18,0,0,0,548.219970703125,0,0
2021-02-19,0,0,0,540.219970703125,0,0
2021-02-22,0,0,0,533.780029296875,0,0
2021-02-23,0,0,0,546.1500244140625,0,0
2021-02-24,0,0,0,553.4099731445312,0,0
2021-02-25,0,0,0,546.7000122070312,0,0
2021-02-26,0,0,0,538.8499755859375,0,0
2021-03-01,0,0,0,550.6400146484375,0,0
2021-03-02,0,0,0,547.8200073242188,0,0
2021-03-03,0,0,0,520.7000122070312,0,0
2021-03-04,0,0,0,511.2900085449219,0,0
2021-03-05,0,0,0,516.3900146484375,0,0
2021-03-08,0,0,0,493.3299865722656,0,0
2021-03-09,0,0,0,506.44000244140625,0,0
2021-03-10,0,0,0,504.5400085449219,0,0
2021-03-11,0,0,0,523.0599975585938,0,0
2021-03-12,0,0,0,518.02001953125,0,0
2021-03-15,0,0,0,520.25,0,0
2021-03-16,0,0,0,524.030029296875,0,0
2021-03-17,0,0,0,524.4400024414062,0,0
2021-03-18,0,0,0,504.7900085449219,0,0
2021-03-19,0,0,0,512.1799926757812,0,0
2021-03-22,0,0,0,523.1099853515625,0,0
2021-03-23,0,0,0,535.0900268554688,0,0
2021-03-24,0,0,0,520.8099975585938,0,0
2021-03-25,0,0,0,502.8599853515625,0,0
2021-03-26,0,0,0,508.04998779296875,0,0
2021-03-29,0,0,0,513.9500122070312,0,0
2021-03-30,0,0,0,513.3900146484375,0,0
2021-03-31,0,0,0,521.6599731445312,0,0
2021-04-01,0,0,0,539.4199829101562,0,0
2021-04-05,0,0,0,540.6699829101562,0,0
2021-04-06,0,0,0,544.530029296875,0,0
2021-04-07,0,0,0,546.989990234375,0,0
2021-04-08,0,0,0,554.5800170898438,0,0
2021-04-09,0,0,0,555.3099975585938,0,0
2021-04-12,0,0,0,552.780029296875,0,0
2021-04-13,0,0,0,553.72998046875,0,0
2021-04-14,0,0,0,540.02001953125,0,0
2021-04-15,0,0,0,549.219970703125,0,0
2021-04-16,0,0,0,546.5399780273438,0,0
2021-04-19,0,0,0,554.4400024414062,0,0
2021-04-20,0,0,0,549.5700073242188,0,0
2021-04-21,0,0,0,508.8999938964844,0,0
2021-04-22,0,0,0,508.7799987792969,0,0
2021-04-23,0,0,0,505.54998779296875,0,0
2021-04-26,0,0,0,510.29998779296875,0,0
2021-04-27,0,0,0,505.54998779296875,0,0
2021-04-28,0,0,0,506.5199890136719,0,0
2021-04-29,0,0,0,509.0,0,0
2021-04-30,0,0,0,513.469970703125,0,0
2021-05-03,0,0,0,509.1099853515625,0,0
2021-05-04,0,0,0,503.17999267578125,0,0
2021-05-05,0,0,0,496.0799865722656,0,0
2021-05-06,0,0,0,499.54998779296875,0,0
2021-05-07,0,0,0,503.8399963378906,0,0
2021-05-10,0,0,0,486.69000244140625,0,0
2021-05-11,0,0,0,495.0799865722656,0,0
2021-05-12,0,0,0,484.9800109863281,0,0
2021-05-13,0,0,0,486.6600036621094,0,0
2021-05-14,0,0,0,493.3699951171875,0,0
2021-05-17,0,0,0,488.94000244140625,0,0
2021-05-18,0,0,0,486.2799987792969,0,0
2021-05-19,0,0,0,487.70001220703125,0,0
2021-05-20,0,0,0,501.6700134277344,0,0
2021-05-21,0,0,0,497.8900146484375,0,0
2021-05-24,0,0,0,502.8999938964844,0,0
2021-05-25,0,0,0,501.3399963378906,0,0
2021-05-26,0,0,0,502.3599853515625,0,0
2021-05-27,0,0,0,503.8599853515625,0,0
2021-05-28,0,0,0,502.80999755859375,0,0
2021-06-01,0,0,0,499.0799865722656,0,0
2021-06-02,0,0,0,499.239990234375,0,0
2021-06-03,0,0,0,489.42999267578125,0,0
2021-06-04,0,0,0,494.739990234375,0,0
2021-06-07,0,0,0,494.6600036621094,0,0
2021-06-08,0,0,0,492.3900146484375,0,0
2021-06-09,0,0,0,485.80999755859375,0,0
2021-06-10,0,0,0,487.2699890136719,0,0
2021-06-11,0,0,0,488.7699890136719,0,0
2021-06-14,0,0,0,499.8900146484375,0,0
2021-06-15,0,0,0,491.8999938964844,0,0
2021-06-16,0,0,0,492.4100036621094,0,0
2021-06-17,0,0,0,498.3399963378906,0,0
2021-06-18,0,0,0,500.7699890136719,0,0
2021-06-21,0,0,0,497.0,0,0
2021-06-22,0,0,0,508.82000732421875,0,0
2021-06-23,0,0,0,512.739990234375,0,0
2021-06-24,0,0,0,518.0599975585938,0,0
2021-06-25,0,0,0,527.0700073242188,0,0
2021-06-28,0,0,0,533.030029296875,0,0
2021-06-29,0,0,0,533.5,0,0
2021-06-30,0,0,0,528.2100219726562,0,0
2021-07-01,0,0,0,533.5399780273438,0,0
2021-07-02,0,0,0,533.97998046875,0,0
2021-07-06,0,0,0,541.6400146484375,0,0
2021-07-07,0,0,0,535.9600219726562,0,0
2021-07-08,0,0,0,530.760009765625,0,0
2021-07-09,0,0,0,535.97998046875,0,0
2021-07-12,0,0,0,537.3099975585938,0,0
2021-07-13,0,0,0,540.6799926757812,0,0
2021-07-14,0,0,0,547.9500122070312,0,0
2021-07-15,0,0,0,542.9500122070312,0,0
2021-07-16,0,0,0,530.3099975585938,0,0
2021-07-19,0,0,0,532.280029296875,0,0
2021-07-20,0,0,0,531.0499877929688,0,0
2021-07-21,0,0,0,513.6300048828125,0,0
2021-07-22,0,0,0,511.7699890136719,0,0
2021-07-23,0,0,0,515.4099731445312,0,0
2021-07-26,0,0,0,516.489990234375,0,0
2021-07-27,0,0,0,518.9099731445312,0,0
2021-07-28,0,0,0,519.2999877929688,0,0
2021-07-29,0,0,0,514.25,0,0
2021-07-30,0,0,0,517.5700073242188,0,0
2021-08-02,0,0,0,515.1500244140625,0,0
2021-08-03,0,0,0,510.82000732421875,0,0
2021-08-04,0,0,0,517.3499755859375,0,0
2021-08-05,0,0,0,524.8900146484375,0,0
2021-08-06,0,0,0,520.5499877929688,0,0
2021-08-09,0,0,0,519.969970703125,0,0
2021-08-10,0,0,0,515.8400268554688,0,0
2021-08-11,0,0,0,512.4000244140625,0,0
2021-08-12,0,0,0,510.7200012207031,0,0
2021-08-13,0,0,0,515.9199829101562,0,0
2021-08-16,0,0,0,517.9199829101562,0,0
2021-08-17,0,0,0,518.9099731445312,0,0
2021-08-18,0,0,0,521.8699951171875,0,0
2021-08-19,0,0,0,543.7100219726562,0,0
2021-08-20,0,0,0,546.8800048828125,0,0
2021-08-23,0,0,0,553.3300170898438,0,0
2021-08-24,0,0,0,553.4099731445312,0,0
2021-08-25,0,0,0,547.5800170898438,0,0
2021-08-26,0,0,0,550.1199951171875,0,0
2021-08-27,0,0,0,558.9199829101562,0,0
2021-08-30,0,0,0,566.1799926757812,0,0
2021-08-31,0,0,0,569.1900024414062,0,0
2021-09-01,0,0,0,582.0700073242188,0,0
2021-09-02,0,0,0,588.5499877929688,0,0
2021-09-03,0,0,0,590.530029296875,0,0
2021-09-07,0,0,0,606.7100219726562,0,0
2021-09-08,0,0,0,606.0499877929688,0,0
2021-09-09,0,0,0,597.5399780273438,0,0
2021-09-10,0,0,0,598.719970703125,0,0
2021-09-13,0,0,0,589.2899780273438,0,0
2021-09-14,0,0,0,577.760009765625,0,0
2021-09-15,0,0,0,582.8699951171875,0,0
2021-09-16,0,0,0,586.5,0,0
2021-09-17,0,0,0,589.3499755859375,0,0
2021-09-20,0,0,0,575.4299926757812,0,0
2021-09-21,0,0,0,573.1400146484375,0,0
2021-09-22,0,0,0,590.6500244140625,0,0
2021-09-23,0,0,0,593.260009765625,0,0
2021-09-24,0,0,0,592.3900146484375,0,0
2021-09-27,0,0,0,592.6400146484375,0,0
2021-09-28,0,0,0,583.8499755859375,0,0
2021-09-29,0,0,0,599.0599975585938,0,0
2021-09-30,0,0,0,610.3400268554688,0,0
2021-10-01,0,0,0,613.1500244140625,0,0
2021-10-04,0,0,0,603.3499755859375,0,0
2021-10-05,0,0,0,634.8099975585938,0,0
2021-10-06,0,0,0,639.0999755859375,0,0
2021-10-07,0,0,0,631.8499755859375,0,0
2021-10-08,0,0,0,632.6599731445312,0,0
2021-10-11,0,0,0,627.0399780273438,0,0
2021-10-12,0,0,0,624.9400024414062,0,0
2021-10-13,0,0,0,629.760009765625,0,0
2021-10-14,0,0,0,633.7999877929688,0,0
2021-10-15,0,0,0,628.2899780273438,0,0
2021-10-18,0,0,0,637.969970703125,0,0
2021-10-19,0,0,0,639.0,0,0
2021-10-20,0,0,0,625.1400146484375,0,0
2021-10-21,0,0,0,653.1599731445312,0,0
2021-10-22,0,0,0,664.780029296875,0,0
2021-10-25,0,0,0,671.6599731445312,0,0
2021-10-26,0,0,0,668.52001953125,0,0
2021-10-27,0,0,0,662.9199829101562,0,0
2021-10-28,0,0,0,674.0499877929688,0,0
2021-10-29,0,0,0,690.3099975585938,0,0
2021-11-01,0,0,0,681.1699829101562,0,0
2021-11-02,0,0,0,677.719970703125,0,0
2021-11-03,0,0,0,688.2899780273438,0,0
2021-11-04,0,0,0,668.4000244140625,0,0
2021-11-05,0,0,0,645.719970703125,0,0
2021-11-08,0,0,0,651.4500122070312,0,0
2021-11-09,0,0,0,655.989990234375,0,0
2021-11-10,0,0,0,646.9099731445312,0,0
2021-11-11,0,0,0,657.5800170898438,0,0
2021-11-12,0,0,0,682.6099853515625,0,0
2021-11-15,0,0,0,679.3300170898438,0,0
2021-11-16,0,0,0,687.4000244140625,0,0
2021-11-17,0,0,0,691.6900024414062,0,0
2021-11-18,0,0,0,682.02001953125,0,0
2021-11-19,0,0,0,678.7999877929688,0,0
2021-11-22,0,0,0,659.2000122070312,0,0
2021-11-23,0,0,0,654.0599975585938,0,0
2021-11-24,0,0,0,658.2899780273438,0,0
2021-11-26,0,0,0,665.6400146484375,0,0
2021-11-29,0,0,0,663.8400268554688,0,0
2021-11-30,0,0,0,641.9000244140625,0,0
2021-12-01,0,0,0,617.77001953125,0,0
2021-12-02,0,0,0,616.469970703125,0,0
2021-12-03,0,0,0,602.1300048828125,0,0
2021-12-06,0,0,0,612.6900024414062,0,0
2021-12-07,0,0,0,625.5800170898438,0,0
2021-12-08,0,0,0,628.0800170898438,0,0
2021-12-09,0,0,0,611.0,0,0
2021-12-10,0,0,0,611.6599731445312,0,0
2021-12-13,0,0,0,604.5599975585938,0,0
2021-12-14,0,0,0,597.989990234375,0,0
2021-12-15,0,0,0,605.0399780273438,0,0
2021-12-16,0,0,0,591.0599975585938,0,0
2021-12-17,0,0,0,586.72998046875,0,0
2021-12-20,0,0,0,593.739990234375,0,0
2021-12-21,0,0,0,604.9199829101562,0,0
2021-12-22,0,0,0,614.239990234375,0,0
2021-12-23,0,0,0,614.0900268554688,0,0
2021-12-27,0,0,0,613.1199951171875,0,0
2021-12-28,0,0,0,610.7100219726562,0,0
2021-12-29,0,0,0,610.5399780273438,0,0
2021-12-30,0,0,0,612.0900268554688,0,0
2021-12-31,0,0,0,602.4400024414062,0,0
2022-01-03,0,0,0,597.3699951171875,0,0
2022-01-04,0,0,0,591.1500244140625,0,0
2022-01-05,0,0,0,567.52001953125,0,0
2022-01-06,0,0,0,553.2899780273438,0,0
2022-01-07,0,0,0,541.0599975585938,0,0
2022-01-10,0,0,0,539.8499755859375,0,0
2022-01-11,0,0,0,540.8400268554688,0,0
2022-01-12,0,0,0,537.219970703125,0,0
2022-01-13,0,0,0,519.2000122070312,0,0
2022-01-14,0,0,0,525.6900024414062,0,0
2022-01-18,0,0,0,510.79998779296875,0,0
2022-01-19,0,0,0,515.8599853515625,0,0
2022-01-20,0,0,0,508.25,0,0
2022-01-21,0,0,0,397.5,0,0
2022-01-24,0,0,0,387.1499938964844,0,0
2022-01-25,0,0,0,366.4200134277344,0,0
2022-01-26,0,0,0,359.70001220703125,0,0
2022-01-27,0,0,0,386.70001220703125,0,0
2022-01-28,0,0,0,384.3599853515625,0,0
2022-01-31,0,0,0,427.1400146484375,0,0
2022-02-01,0,0,0,457.1300048828125,0,0
2022-02-02,0,0,0,429.4800109863281,0,0
2022-02-03,0,0,0,405.6000061035156,0,0
2022-02-04,0,0,0,410.1700134277344,0,0
2022-02-07,0,0,0,402.1000061035156,0,0
2022-02-08,0,0,0,403.5299987792969,0,0
2022-02-09,0,0,0,412.8900146484375,0,0
2022-02-10,0,0,0,406.2699890136719,0,0
2022-02-11,0,0,0,391.30999755859375,0,0
2022-02-14,0,0,0,396.57000732421875,0,0
2022-02-15,0,0,0,407.4599914550781,0,0
2022-02-16,0,0,0,398.0799865722656,0,0
2022-02-17,0,0,0,386.6700134277344,0,0
2022-02-18,0,0,0,391.2900085449219,0,0
2022-02-22,0,0,0,377.3800048828125,0,0
2022-02-23,0,0,0,367.4599914550781,0,0
2022-02-24,0,0,0,390.0299987792969,0,0
2022-02-25,0,0,0,390.79998779296875,0,0
2022-02-28,0,0,0,394.5199890136719,0,0
2022-03-01,0,0,0,386.239990234375,0,0
2022-03-02,0,0,0,380.0299987792969,0,0
2022-03-03,0,0,0,368.07000732421875,0,0
2022-03-04,0,0,0,361.7300109863281,0,0
2022-03-07,0,0,0,350.260009765625,0,0
2022-03-08,0,0,0,341.760009765625,0,0
2022-03-09,0,0,0,358.7900085449219,0,0
2022-03-10,0,0,0,356.7699890136719,0,0
2022-03-11,0,0,0,340.32000732421875,0,0
2022-03-14,0,0,0,331.010009765625,0,0
2022-03-15,0,0,0,343.75,0,0
2022-03-16,0,0,0,357.5299987792969,0,0
2022-03-17,0,0,0,371.3999938964844,0,0
2022-03-18,0,0,0,380.6000061035156,0,0
2022-03-21,0,0,0,374.5899963378906,0,0
2022-03-22,0,0,0,382.9200134277344,0,0
2022-03-23,0,0,0,374.489990234375,0,0
2022-03-24,0,0,0,375.7099914550781,0,0
2022-03-25,0,0,0,373.8500061035156,0,0
2022-03-28,0,0,0,378.510009765625,0,0
2022-03-29,0,0,0,391.82000732421875,0,0
2022-03-30,0,0,0,381.4700012207031,0,0
2022-03-31,0,0,0,374.5899963378906,0,0
2022-04-01,0,0,0,373.4700012207031,0,0
2022-04-04,0,0,0,391.5,0,0
2022-04-05,0,0,0,380.1499938964844,0,0
2022-04-06,0,0,0,368.3500061035156,0,0
2022-04-07,0,0,0,362.1499938964844,0,0
2022-04-08,0,0,0,355.8800048828125,0,0
2022-04-11,0,0,0,348.0,0,0
2022-04-12,0,0,0,344.1000061035156,0,0
2022-04-13,0,0,0,350.42999267578125,0,0
2022-04-14,0,0,0,341.1300048828125,0,0
2022-04-18,0,0,0,337.8599853515625,0,0
2022-04-19,0,0,0,348.6099853515625,0,0
2022-04-20,0,0,0,226.19000244140625,0,0
2022-04-21,0,0,0,218.22000122070312,0,0
2022-04-22,0,0,0,215.52000427246094,0,0
2022-04-25,0,0,0,209.91000366210938,0,0
2022-04-26,0,0,0,198.39999389648438,0,0
2022-04-27,0,0,0,188.5399932861328,0,0
2022-04-28,0,0,0,199.52000427246094,0,0
2022-04-29,0,0,0,190.36000061035156,0,0
2022-05-02,0,0,0,199.4600067138672,0,0
2022-05-03,0,0,0,199.8699951171875,0,0
2022-05-04,0,0,0,204.00999450683594,0,0
2022-05-05,0,0,0,188.32000732421875,0,0
2022-05-06,0,0,0,180.97000122070312,0,0
2022-05-09,0,0,0,173.10000610351562,0,0
2022-05-10,0,0,0,177.66000366210938,0,0
2022-05-11,0,0,0,166.3699951171875,0,0
2022-05-12,0,0,0,174.30999755859375,0,0
2022-05-13,0,0,0,187.63999938964844,0,0
2022-05-16,0,0,0,186.50999450683594,0,0
2022-05-17,0,0,0,190.55999755859375,0,0
2022-05-18,0,0,0,177.19000244140625,0,0
2022-05-19,0,0,0,183.47999572753906,0,0
2022-05-20,0,0,0,186.35000610351562,0,0
2022-05-23,0,0,0,187.44000244140625,0,0
2022-05-24,0,0,0,180.33999633789062,0,0
2022-05-25,0,0,0,187.8300018310547,0,0
2022-05-26,0,0,0,191.39999389648438,0,0
2022-05-27,0,0,0,195.19000244140625,0,0
2022-05-31,0,0,0,197.44000244140625,0,0
2022-06-01,0,0,0,192.91000366210938,0,0
2022-06-02,0,0,0,205.08999633789062,0,0
2022-06-03,0,0,0,198.97999572753906,0,0
2022-06-06,0,0,0,197.13999938964844,0,0
2022-06-07,0,0,0,198.61000061035156,0,0
2022-06-08,0,0,0,202.8300018310547,0,0
2022-06-09,0,0,0,192.77000427246094,0,0
2022-06-10,0,0,0,182.94000244140625,0,0
2022-06-13,0,0,0,169.69000244140625,0,0
2022-06-14,0,0,0,167.5399932861328,0,0
2022-06-15,0,0,0,180.11000061035156,0,0
2022-06-16,0,0,0,173.35000610351562,0,0
2022-06-17,0,0,0,175.50999450683594,0,0
2022-06-21,0,0,0,170.91000366210938,0,0
2022-06-22,0,0,0,178.88999938964844,0,0
2022-06-23,0,0,0,181.7100067138672,0,0
2022-06-24,0,0,0,190.85000610351562,0,0
2022-06-27,0,0,0,189.13999938964844,0,0
2022-06-28,0,0,0,179.60000610351562,0,0
2022-06-29,0,0,0,178.36000061035156,0,0
2022-06-30,0,0,0,174.8699951171875,0,0
2022-07-01,0,0,0,179.9499969482422,0,0
2022-07-05,0,0,0,185.8800048828125,0,0
2022-07-06,0,0,0,184.05999755859375,0,0
2022-07-07,0,0,0,189.27000427246094,0,0
2022-07-08,0,0,0,186.97999572753906,0,0
2022-07-11,0,0,0,177.33999633789062,0,0
2022-07-12,0,0,0,174.4499969482422,0,0
2022-07-13,0,0,0,176.55999755859375,0,0
2022-07-14,0,0,0,174.77999877929688,0,0
2022-07-15,0,0,0,189.11000061035156,0,0
2022-07-18,0,0,0,190.9199981689453,0,0
2022-07-19,0,0,0,201.6300048828125,0,0
2022-07-20,0,0,0,216.44000244140625,0,0
2022-07-21,0,0,0,223.8800048828125,0,0
2022-07-22,0,0,0,220.44000244140625,0,0
2022-07-25,0,0,0,218.50999450683594,0,0
2022-07-26,0,0,0,213.91000366210938,0,0
2022-07-27,0,0,0,226.75,0,0
2022-07-28,0,0,0,226.02000427246094,0,0
2022-07-29,0,0,0,224.89999389648438,0,0
2022-08-01,0,0,0,226.2100067138672,0,0
2022-08-02,0,0,0,221.4199981689453,0,0
2022-08-03,0,0,0,226.72999572753906,0,0
2022-08-04,0,0,0,229.91000366210938,0,0
2022-08-05,0,0,0,226.77999877929688,0,0
2022-08-08,0,0,0,233.49000549316406,0,0
2022-08-09,0,0,0,229.94000244140625,0,0
2022-08-10,0,0,0,244.11000061035156,0,0
2022-08-11,0,0,0,242.6999969482422,0,0
2022-08-12,0,0,0,249.3000030517578,0,0
2022-08-15,0,0,0,249.11000061035156,0,0
2022-08-16,0,0,0,245.69000244140625,0,0
2022-08-17,0,0,0,241.14999389648438,0,0
2022-08-18,0,0,0,245.1699981689453,0,0
2022-08-19,0,0,0,241.16000366210938,0,0
2022-08-22,0,0,0,226.5399932861328,0,0
2022-08-23,0,0,0,224.5500030517578,0,0
2022-08-24,0,0,0,229.61000061035156,0,0
2022-08-25,0,0,0,233.97999572753906,0,0
2022-08-26,0,0,0,223.27999877929688,0,0
2022-08-29,0,0,0,224.57000732421875,0,0
2022-08-30,0,0,0,220.64999389648438,0,0
2022-08-31,0,0,0,223.55999755859375,0,0
2022-09-01,0,0,0,230.0399932861328,0,0
2022-09-02,0,0,0,226.11000061035156,0,0
2022-09-06,0,0,0,218.38999938964844,0,0
2022-09-07,0,0,0,228.9600067138672,0,0
2022-09-08,0,0,0,227.44000244140625,0,0
2022-09-09,0,0,0,233.57000732421875,0,0
2022-09-12,0,0,0,236.52999877929688,0,0
2022-09-13,0,0,0,218.1300048828125,0,0
2022-09-14,0,0,0,224.1199951171875,0,0
2022-09-15,0,0,0,235.3800048828125,0,0
2022-09-16,0,0,0,240.1300048828125,0,0
2022-09-19,0,0,0,243.6300048828125,0,0
2022-09-20,0,0,0,242.85000610351562,0,0
2022-09-21,0,0,0,236.8699951171875,0,0
2022-09-22,0,0,0,237.0500030517578,0,0
2022-09-23,0,0,0,226.41000366210938,0,0
2022-09-26,0,0,0,224.07000732421875,0,0
2022-09-27,0,0,0,224.36000061035156,0,0
2022-09-28,0,0,0,245.1999969482422,0,0
2022-09-29,0,0,0,239.7100067138672,0,0
2022-09-30,0,0,0,235.44000244140625,0,0
2022-10-03,0,0,0,239.0399932861328,0,0
2022-10-04,0,0,0,240.74000549316406,0,0
2022-10-05,0,0,0,236.72999572753906,0,0
2022-10-06,0,0,0,240.02000427246094,0,0
